Species Name ,Authority / Year,Characters:,Description,Colour:,Color,Habitat:,Habitat,Abundance:,Abundance
Colpophyllia natans,"(Houttuyn, 1772)",Characters:,"Colonies are large and hemispherical or encrusting. Valleys are usually long and sinuous but may become short, with 1-3 centres and form -like monticules. Septa are exsert, equal, and finely toothed. A fine ambulacral groove occurs along the tops of walls. Tentacles are extended only at night.",Colour:,Walls are brown or grey with valleys the same colour or green.,Habitat:,Shallow reef environments.,Abundance:,Sometimes common.
Coscinaraea columna,"(Dana, 1846)",Characters:,"Colonies are encrusting or massive, sometimes hillocky. Columellae are compacted pinnules set well below the septo-costae. Septo-costae are not heavily granulated.",Colour:,"Usually bright greenish-yellow, also greys and browns.",Habitat:,Shallow reef environments.,Abundance:,Rare.
Coscinaraea crassa,"Veron and Pichon, 1980",Characters:,Colonies are generally submassive to encrusting with large compact corallites. Long and short septo-costae slightly alternate. Columellae are single fused septal margins deep within the corallite.,Colour:,Pale brown.,Habitat:,Shallow reef environments.,Abundance:,Common.
Coscinaraea exesa,"(Dana, 1846)",Characters:,Colonies are columnar and may be several metres across. Corallites are in shallow valleys. Columellae are compact and reach the height of the inner septal margins. Septo-costae are usually granulated and have a conspicuous granule near the valley wall. Tentacles are often extended during the day.,Colour:,"Uniform dark grey, or brown.",Habitat:,Shallow reef environments.,Abundance:,Rare.
Coscinaraea hahazimaensis,"(Yabe and Sugiyama, 1936)",Characters:,"Colonies are encrusting to massive. Corallites are cerioid or are in small groups separated by sharply defined walls. Septo-costae are thin, with saw-tooth margins. Most are fused into fan-like groups. Columellae consist of a few pinnules.",Colour:,Reddish-brown or grey.,Habitat:,Rocky foreshores.,Abundance:,Uncommon.
Coscinaraea marshae,"Wells, 1962",Characters:,Colonies are flat plates with corallites aligned between -like folds (collines) parallel to the colony margin. Septo-costae have a rough appearance.,Colour:,"Brown, green or yellow-brown, sometimes mottled.",Habitat:,Rocky foreshores.,Abundance:,Uncommon.
Coscinaraea mcneilli,"Wells, 1962",Characters:,Colonies are flat plates with corallites aligned in shallow depressions parallel to the colony margin. Septo-costae neatly alternate and are perpendicular to the colony margin.,Colour:,"Dark grey, brown or green.",Habitat:,Rocky foreshores.,Abundance:,"Common in the western Indian Ocean, uncommon in the central Indo-Pacific."
Coscinaraea monile,"(Forskål, 1775)",Characters:,"Colonies are usually encrusting or dome-shaped. Calices are monocentric, up to 7 millimetres diameter, or form short valleys. Septa are even and finely serrated, giving colonies a smooth surface.",Colour:,"Usually uniformly grey, sometimes tan, brown, or mottled colours.",Habitat:,Most reef environments.,Abundance:,Uncommon.
Coscinaraea wellsi,"Veron and Pichon, 1980",Characters:,"Colonies are thin, often overlapping laminae, with lobed margins. Corallites are irregularly distributed with deep seated columellae and thick, granulated septo-costae.",Colour:,"Green, brown or red-brown, with white perimeters.",Habitat:,Usually found encrusting vertical or overhung faces.,Abundance:,Rare.
Craterastrea levis,"Head, 1983",Characters:,"Flat or crateriform unifacial plates, centrally attached. Corallites are widely spaced, outwardly inclined with a deep fossa. Septo-costae are tightly compacted, with crenelated margins.",Colour:,Grey or brown.,Habitat:,"Occurs in mesophotic habitats, typically on relatively inaccessible deep reef slopes. Occasionally on shallower turbid slopes.",Abundance:,Sometimes common.
Ctenactis albitentaculata,"Hoeksema, 1989",Characters:,"Polyps are elongate, with an axial furrow extending most of the polyp length. Several mouths are arranged along the axial furrow but do not occur outside the furrow. Septal teeth are long and tapered. Tentacles are usually partly extended during the day.",Colour:,Pale brown with conspicuous white tentacles.,Habitat:,Shallow reef environments.,Abundance:,Usually uncommon.
Ctenactis crassa,"(Dana, 1846)",Characters:,"Polyps are elongate, with an axial furrow extending almost to the polyp ends. Several mouths are arranged along the axial furrow but do not occur outside the furrow.",Colour:,Pale brown.,Habitat:,Reef slopes protected from strong wave action and on sandy floored reef lagoons.,Abundance:,Common.
Ctenactis echinata,"(Pallas, 1766)",Characters:,Polyps are elongate. Septal teeth and costal spines are both strongly developed. Only a single mouth is present.,Colour:,Usually brown.,Habitat:,Reef slopes and lagoons.,Abundance:,Locally common.
Ctenella chagius,"Matthai, 1928",Characters:,"Colonies are mostly submassive and meandroid. Valleys are highly convoluted. Septo-costae are in two indistinct orders; they seldom join on the tops of walls, but rather are obliquely fused forming a thin ridge.",Colour:,"Cream, green or light brown.",Habitat:,Reef slopes.,Abundance:,Rare.
Cycloseris boschmai,"Hoeksema, 2014",Characters:,"Polyps are small (<50 mm diameter, flat, robust and circular with a weakly formed central dome. Margins of septa have conspicuous granulations.",Colour:,A wide range of mottled colours.,Habitat:,Lower reef slopes.,Abundance:,Rare.
Cycloseris colini,"Veron, 2000",Characters:,"Polyps are circular and flat, up to 200mm diameter, with a small central dome and upturned margins. Septa are in two or three irregular orders at the central dome and form three indistinct orders at the margins. There is a slight lobe at the commencement of septa. Septal serrations are fine. Costae are very fine and indistinct.",Colour:,Brown.,Habitat:,Lower reef slopes.,Abundance:,Rare.
Cycloseris costulata,"(Ortmann, 1889)",Characters:,"Polyps are circular, helmet-shaped and up to 80 millimetres diameter, with a concave undersurface. Primary septa are thick and exsert around the mouth.",Colour:,"Pale cream or brown, sometimes with violet margins.",Habitat:,Soft inter-reef substrates and lower reef slopes protected from wave action.,Abundance:,Uncommon.
Cycloseris curvata,"(Hoeksema, 1989)",Characters:,"Polyps are usually strongly arched and up to 90 millimetres diameter. Septa are thick, exsert, and curve irregularly when seen from above.",Colour:,Brown or green.,Habitat:,Soft inter-reef and sometimes reef substrates.,Abundance:,Common.
Cycloseris cyclolites,"(Lamarck, 1816)",Characters:,Polyps are circular or slightly oval domes up to 40 millimetres wide with a concave undersurface. Septa are straight and symmetrical. Primary septa are thick and exsert around the mouth.,Colour:,"Pale cream or greenish, often with white margins to major septa. Sometimes brightly coloured in shallow water.",Habitat:,Soft inter-reef and sometimes reef substrates.,Abundance:,Rare.
Cycloseris erosa,"(Döderlein, 1901)",Characters:,"Polyps are approximately circular, nearly flat to strongly convex, with a flat or concave undersurface. The central arch is well formed. Septa are irregular, with ragged margins.",Colour:,Brown or mottled.,Habitat:,Soft inter-reef substrates.,Abundance:,Uncommon.
Cycloseris hexagonalis,"(Milne Edwards and Haime, 1848)",Characters:,"Polyps are flat, with a slight central dome around the mouth. Septa are not thickened or exsert around the mouth. Small corals have an angular outline that becomes irregular when fully grown. They reach 90 millimetres diameter. Septa are thick and unequal. Tentacular lobes are absent. Costae are fine and only developed towards the polyp perimeter.",Colour:,"Brown, green or yellow. Small polyps often have six pale primary septa resembling spokes of a wheel.",Habitat:,Soft inter-reef substrates.,Abundance:,Usually uncommon.
Cycloseris patelliformis,"(Boschma, 1923)",Characters:,"Polyps are circular to slightly oval, with a large central dome and nearly flat undersurface. Costae and septa do not alternate at the polyp margin.",Colour:,"Pale mottled brown or cream, sometimes with a dark perimeter and/or violet mouth.",Habitat:,Usually soft inter-reef substrates.,Abundance:,Sometimes common.
Cycloseris sinensis,"Milne Edwards and Haime, 1851",Characters:,"Polyps are flat, circular or irregular in outline. There is little or no central dome. The central fossa is deep. Septa are thick, tightly packed and even, giving the oral disc a smooth appearance. Long and short septa clearly alternate. Costae are fine and only developed towards the polyp perimeter. Polyps may form more than one mouth and reproduce by autotomy, but this is rare.",Colour:,Pale brown.,Habitat:,Soft inter-reef substrates.,Abundance:,Usually uncommon.
Cycloseris somervillei,"(Gardiner, 1909)",Characters:,"Polyps are oval and flat, with an arched central dome and a flat undersurface. The axial furrow is elongate. Primary septa are exsert on the central dome.",Colour:,Pale brown or mottled.,Habitat:,Soft inter-reef substrates and lower reef slopes protected from wave action.,Abundance:,Rare.
Cycloseris tenuis,"(Dana, 1846)",Characters:,"Polyps are circular, thin and flat with a small central dome. Septa are in markedly different orders but each septum is uniform throughout its length. Costae on the undersurface are thick and irregularly arranged.",Colour:,Pale brown or yellow.,Habitat:,Soft inter-reef substrates.,Abundance:,Rare.
Cycloseris vaughani,"(Boschma, 1923)",Characters:,"Polyps are circular and generally dome-shaped, with a flat undersurface. Costae alternate at the polyp margin.",Colour:,"Pale mottled brown, usually with a pale coloured mouth.",Habitat:,Usually soft inter-reef substrates.,Abundance:,Seldom common but always conspicuous.
Cynarina lacrymalis,"(Milne Edwards and Haime, 1848)",Characters:,"Corals are monocentric, oval or circular, and are cylindrical with a base for attachment, or have a pointed base when free-living. Primary septa are thick and have extremely large, rounded or lobed teeth. Paliform lobes are usually well developed. Columellae are broad and compact. Tentacles are extended only at night. During the day the mantle is inflated with water and is translucent so that the toothed primary septo-costae are clearly visible. In conditions of low light the mantle may be over twice the diameter of the skeleton.",Colour:,"Usually mixtures of green or brown, but may be pink and sometimes other colours. Colours over the primary septa radiate like to spokes of a wheel.",Habitat:,Protected reef environments and deep sandy substrates.,Abundance:,Uncommon.
